title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,Genre,language_code_label,publication_year,title_label,authors_label,publisher_label,Genre_label
Hairstyles of the Damned,Joe Meno,3.72,188845170X,9781888451702,eng,270.0,5298,468,2004-09-01,Akashic Books/Punk Planet Books,Fiction,2,2004.0,2974,3043,45,3
Just Visiting This Planet: Merlin Answers More Questions about Everything Under the Sun  Moon  and Stars,Neil deGrasse Tyson/Stephen Tyson,4.17,0385488378,9780385488372,eng,352.0,86,4,1998-07-13,Main Street Books,Non-fiction,2,1998.0,3735,4540,1200,6
Merlin's Tour of the Universe,Neil deGrasse Tyson,4.02,0385488351,9780385488358,eng,318.0,305,27,1997-07-14,Main Street Books,Non-fiction,2,1997.0,4458,4539,1200,6
Death by Black Hole: And Other Cosmic Quandaries,Neil deGrasse Tyson,4.1,0393062244,9780393062243,eng,384.0,9837,552,2007-01-17,W. W. Norton  Company,Non-fiction,2,2007.0,1827,4539,2123,6
Tales from the Dark Tower,Joseph Vargo/Christine Filipak/Eric Muss-Barnes/Jalone J. Haessig/Joseph Iorillo/Robert Michaels/Russell Novotny/James Pipik,4.23,0967575605,9780967575605,eng,282.0,54,5,2003-10-01,Monolith Graphics,Fantasy & paranormal,2,2003.0,6417,3294,1275,2
The Dark Tower (The Dark Tower #7),Stephen King,4.28,0340827211,9780340827215,eng,686.0,362,40,2004-09-21,Hodder & Stoughton,Fantasy & paranormal,2,2004.0,7212,5735,963,2
The Gunslinger,Stephen King,3.96,0670032549,9780670032549,eng,231.0,2309,230,2003-06-23,Viking,Fantasy & paranormal,2,2003.0,7669,5735,2081,2
Gunslinger Girl  Vol. 1,Yu Aida/Hiroshi Aida,3.87,1413900208,9781413900200,eng,175.0,911,42,2003-12-29,ADV Manga,Comics & Graphic,2,2003.0,2962,6545,8,1
Gunslinger,Ed Dorn,4.11,0822309327,9780822309321,eng,224.0,247,24,1989-08-22,Duke University Press Books,Poetry,2,1989.0,2961,1512,593,8
Wasteland of Flint,Thomas Harlan,3.79,0765341131,9780765341136,eng,512.0,291,38,2004-02-01,Tor Books,Fiction,2,2004.0,9798,6028,1980,3
Cities in Dust (Wasteland #1),Antony Johnston/Christopher Mitten,3.55,1932664599,9781932664591,eng,160.0,576,73,2010-04-20,Oni Press,Comics & Graphic,2,2010.0,1406,378,1381,1
Slim to None: A Journey Through the Wasteland of Anorexia Treatment,Jennifer Hendricks/Gordon Hendricks,3.63,0071433716,9780071433716,eng,384.0,580,21,2004-02-04,McGraw-Hill Education,History & Biography,2,2004.0,6079,2943,1227,4
Sit  Walk  Stand,Watchman Nee,4.42,0842358935,9780842358934,eng,80.0,2663,141,1977-11-04,Tyndale House Publishers,Non-fiction,2,1977.0,6040,6321,2011,6
Prayers for the Assassin (Assassin Trilogy #1),Robert Ferrigno,3.76,141650768X,9781416507680,eng,458.0,791,95,2006-10-31,Pocket Star Books,Fiction,2,2006.0,5404,5245,1553,3
Voices From the Street,Philip K. Dick,3.29,0765316927,9780765316929,eng,301.0,698,104,2007-01-23,Tor Books,Fiction,2,2007.0,9752,4906,1980,3
The Minority Report: 18 Classic Stories,Philip K. Dick/James Tiptree Jr.,4.19,0806523794,9780806523798,eng,380.0,456,40,2002-05-01,Citadel,Fiction,2,2002.0,8186,4908,399,3
Flow My Tears  the Policeman Said,Philip K. Dick,3.91,1857983416,9781857983418,eng,204.0,26767,1075,2001-11-08,Gollancz,Fiction,2,2001.0,2607,4906,772,3
The Crack in Space,Philip K. Dick,3.46,1400030064,9781400030064,eng,188.0,1878,142,2005-03-08,Vintage,Fiction,2,2005.0,7156,4906,2094,3
Ubik,Philip K. Dick/David Alabort/Manuel Espín,4.09,8498000831,9788498000832,spa,288.0,63422,2486,2006-05-01,La factoría de ideas,Fantasy & paranormal,18,2006.0,9597,4907,1090,2
The Best of Philip K. Dick,Philip K. Dick/John Brunner,4.22,0345253590,9780345253590,eng,450.0,622,33,1978-02-12,Del Rey Books (NY),Fiction,2,1978.0,6750,4909,520,3
Vulcan's Hammer,Philip K. Dick,3.52,1400030129,9781400030125,eng,165.0,1561,97,2004-08-10,Vintage,Fiction,2,2004.0,9759,4906,2094,3
Carly's Sound,Ali Vali,4.21,1933110457,9781933110455,eng,212.0,454,11,2006-06-01,Bold Strokes Books,Romantic,2,2006.0,1252,157,295,9
The System of Objects,Jean Baudrillard/James Benedict,4.01,1844670538,9781844670536,eng,224.0,1002,27,2006-01-17,Verso,Non-fiction,2,2006.0,8930,2875,2074,6
The Intelligence of Evil or the Lucidity Pact,Jean Baudrillard/Chris     Turner,3.89,1845203348,9781845203344,eng,215.0,247,9,2005-12-01,Bloomsbury Academic,Non-fiction,2,2005.0,7810,2872,279,6
Introducing Baudrillard,Chris Horrocks/Zoran Jevtić,3.32,1840460873,9781840460872,eng,176.0,165,25,1997-08-13,Icon Books,Comics & Graphic,2,1997.0,3523,942,999,1
Existentialism and Human Emotions,Jean-Paul Sartre,3.84,0806509023,9780806509020,eng,96.0,4190,147,2000-12-01,Citadel,Non-fiction,2,2000.0,2395,2905,399,6
Nausea,Jean-Paul Sartre/James  Wood/Robert Baldick,3.92,014118549X,9780141185491,eng,253.0,1590,140,2000-11-30,Penguin Books,Fiction,2,2000.0,4778,2909,1460,3
From Socrates to Sartre: The Philosophic Quest,T.Z. Lavine,3.94,0553251619,9780553251616,eng,426.0,932,70,1985-01-01,Bantam,History & Biography,2,1985.0,2714,5919,189,4
The Trial and Death of Socrates (Euthyphro  Apology  Crito  Phaedo (death scene only)),Plato/G.M.A. Grube/John M. Cooper,4.08,0872205541,9780872205543,eng,58.0,26252,344,2001-06-01,Hackett Publishing Company,History & Biography,2,2001.0,9007,4955,822,4
The Trial of Queen Caroline: The Scandalous Affair that Nearly Ended a Monarchy,Jane Robins,3.39,0743255909,9780743255905,eng,384.0,52,8,2006-08-07,Free Press,History & Biography,2,2006.0,9010,2834,733,4
Bookends,Jane Green,3.72,0767907817,9780767907811,eng,368.0,37153,822,2003-05-27,Broadway Books,Romantic,2,2003.0,1102,2821,323,9
Jemima J.: For those who love Faking Friends and My Sweet Revenge by Jane Fallon,Jane Green,3.65,0140276904,9780140276909,eng,450.0,683,66,1998-08-06,Penguin Books,Romantic,2,1998.0,3633,2821,1460,9
Feeling Better  Getting Better  Staying Better: Profound Self-Help Therapy for Your Emotions,Albert Ellis,3.76,1886230358,9781886230354,eng,272.0,51,6,2001-06-01,Impact,Other,2,2001.0,2509,100,1004,7
American Sphinx: The Character of Thomas Jefferson,Joseph J. Ellis,3.92,0679764410,9780679764410,eng,440.0,20178,590,1998-04-07,Vintage,History & Biography,2,1998.0,546,3290,2094,4
Line Of Vision,David Ellis,3.81,0425183769,9780425183762,eng,448.0,609,82,2002-02-05,G.P. Putnam's Sons,Fiction,2,2002.0,4074,1238,741,3
The Other Woman,Jane Green,3.7,0452287146,9780452287143,eng,389.0,29112,651,2006-06-06,Berkley,Romantic,2,2006.0,8360,2821,240,9
No Other Woman (No Other  #2),Shannon Drake,3.78,0380781360,9780380781362,eng,391.0,299,7,1996-06-01,Avon Books,History & Biography,2,1996.0,4870,5558,159,4
The Other Woman (Dundee  Idaho  #7),Brenda Novak,4.11,0373713444,9780373713448,eng,299.0,560,33,2006-05-09,Harlequin Special Releases,Romantic,2,2006.0,8361,671,855,9
The Other Woman,Ann  O'Leary,3.64,1562802348,9781562802349,eng,213.0,77,6,1999-04-28,Naiad Press,Fiction,2,1999.0,8360,268,1298,3
Sins of a Shaker Summer (Sister Rose Callahan  #3),Deborah Woodworth,3.52,0380792044,9780380792047,eng,272.0,58,6,1999-03-09,Avon,Mystery & Thriller,2,1999.0,6032,1335,158,5
InuYasha Ani-Manga  Vol. 1 (Inuyasha Ani-Manga  #1),Rumiko Takahashi,4.36,1591162025,9781591162025,eng,206.0,5862,55,2004-01-14,VIZ Media LLC,Fantasy & paranormal,2,2004.0,3536,5419,2063,2
Pusteblume,Marian Keyes,3.81,3453189345,9783453189348,ger,560.0,59,0,2001-05-01,Heyne,Romantic,5,2001.0,5468,4001,951,9
¿Quién te lo ha contado?,Marian Keyes,3.79,8497936736,9788497936736,spa,648.0,169,9,2005-12-30,DeBolsillo,Fiction,18,2005.0,10213,4001,511,3
Une vie de rêve,Marian Keyes,3.69,271443813X,9782714438133,fre,593.0,11,4,2005-05-04,Pocket,Romantic,4,2005.0,9657,4001,1546,9
Por los pelos,Marian Keyes,3.81,1400002214,9781400002214,spa,592.0,34,5,2002-09-17,Plaza y Janes,Romantic,18,2002.0,5374,4001,1538,9
Under the Duvet,Marian Keyes,3.52,0141007478,9780141007472,eng,304.0,401,43,2009-07-28,Penguin UK,Non-fiction,2,2009.0,9638,4001,1489,6
Rachel se va de viaje (La familia Walsh  #2),Marian Keyes,3.95,8497599179,9788497599177,spa,595.0,204,21,2003-03-30,DeBolsillo,Romantic,18,2003.0,5503,4001,511,9
Yeats ist tot!,Joseph O'Connor/Diethard Herles/Pauline McLynn/Gerard Stembridge/Frank McCourt/Conor McPherson/Gene Kerrigan/Gina Moxley/Marian Keyes/Anthony Cronin/Owen O'Neill/Hugo Hamilton/Charlie O'Neill/Tom Humphries/Donal O'Kelly,3.4,3548603254,9783548603254,ger,332.0,11,2,2003-04-01,List Taschenbuch,Mystery & Thriller,5,2003.0,10131,3292,1130,5
Le Club de la dernière chance,Marian Keyes,3.81,2266130609,9782266130608,fre,608.0,6,0,2003-06-05,Pocket,Romantic,4,2003.0,3944,4001,1546,9
Les vacances de Rachel (Walsh Family  #2),Marian Keyes/Roxane Azimi,3.95,2266108271,9782266108270,fre,563.0,7,1,2002-05-02,Pocket,Other,4,2002.0,3997,4002,1546,7
Rachel se va de viaje (La familia Walsh  #2),Marian Keyes,3.95,840132954X,9788401329548,spa,594.0,7,0,2003-01-31,DeBolsillo,Romantic,18,2003.0,5503,4001,511,9
Auszeit für Engel Walsh Family  #3),Marian Keyes,3.75,3453868579,9783453868571,ger,477.0,16,1,2003-02-01,Heyne,Romantic,5,2003.0,755,4001,951,9
Open House,Elizabeth Berg,3.7,0099461269,9780099461265,eng,314.0,61,6,2003-09-29,Arrow Books,Fiction,2,2003.0,5075,1625,118,3
Slightly Settled (Slightly  #2),Wendy Markham,3.68,0373250479,9780373250479,eng,312.0,4756,84,2004-01-23,Red Dress Ink,Romantic,2,2004.0,6077,6330,1663,9
犬夜叉 8,Rumiko Takahashi,4.26,4091252087,9784091252081,jpn,192.0,16,0,1998-11-18,小学館,Comics & Graphic,10,1998.0,10254,5419,2245,1
犬夜叉 7,Rumiko Takahashi,4.27,4091252079,9784091252074,jpn,192.0,15,0,1998-08-08,小学館,Comics & Graphic,10,1998.0,10253,5419,2245,1
犬夜叉 24,Rumiko Takahashi,4.26,4091256449,9784091256447,jpn,192.0,11,1,2001-12-18,小学館,Comics & Graphic,10,2001.0,10249,5419,2245,1
犬夜叉 28,Rumiko Takahashi,4.29,4091256481,9784091256485,jpn,192.0,12,1,2002-12-05,小学館,Comics & Graphic,10,2002.0,10251,5419,2245,1
犬夜叉 4,Rumiko Takahashi,4.29,4091252044,9784091252043,jpn,192.0,15,0,1997-12-10,小学館,Comics & Graphic,10,1997.0,10252,5419,2245,1
犬夜叉 22,Rumiko Takahashi,4.25,4091256422,9784091256423,jpn,192.0,13,1,2001-08-09,小学館,Comics & Graphic,10,2001.0,10248,5419,2245,1
犬夜叉 26,Rumiko Takahashi,4.28,4091256465,9784091256461,jpn,192.0,11,1,2002-06-18,小学館,Comics & Graphic,10,2002.0,10250,5419,2245,1
犬夜叉 12,Rumiko Takahashi,4.25,4091255825,9784091255822,jpn,192.0,13,0,1999-09-18,小学館,Comics & Graphic,10,1999.0,10245,5419,2245,1
犬夜叉 17,Rumiko Takahashi,4.25,4091255876,9784091255877,jpn,192.0,14,1,2000-08-09,小学館,Comics & Graphic,10,2000.0,10247,5419,2245,1
犬夜叉 14,Rumiko Takahashi,4.3,4091255841,9784091255846,jpn,192.0,13,1,2000-02-18,小学館,Comics & Graphic,10,2000.0,10246,5419,2245,1
犬夜叉 10,Rumiko Takahashi,4.28,4091252109,9784091252104,jpn,192.0,15,0,1999-04-17,小学館,Comics & Graphic,10,1999.0,10244,5419,2245,1
犬夜叉 1,Rumiko Takahashi,4.27,409125201X,9784091252012,jpn,192.0,41,3,1997-04-18,小学館,Fantasy & paranormal,10,1997.0,10243,5419,2245,2
犬夜叉  27,Rumiko Takahashi,4.28,4091256473,9784091256478,jpn,192.0,12,1,2002-09-18,小学館,Comics & Graphic,10,2002.0,10242,5419,2245,1
The Return of Lum  Volume 3: Sweet Revenge (Urusei Yatsura  #4),Rumiko Takahashi,3.97,1569311935,9781569311936,eng,216.0,32,1,1997-03-08,Viz Media,Comics & Graphic,2,1997.0,8610,5419,2117,1
The Return of Lum  Volume 5: Feudal Furor (Urusei Yatsura  #6),Rumiko Takahashi,4.04,1569312109,9781569312100,eng,200.0,27,0,1997-12-06,Viz Media,Comics & Graphic,2,1997.0,8611,5419,2117,1
Lamu: Urusei Yatsura  3,Rumiko Takahashi,4.08,8484497283,9788484497288,spa,416.0,38,0,2005-08-30,Glénat,Comics & Graphic,18,2005.0,3899,5419,764,1
The Return of Lum  Volume 1: Urusei Yatsura (Urusei Yatsura  #2),Rumiko Takahashi,4.11,1569310351,9781569310359,eng,208.0,72,4,1995-06-05,Viz Media,Comics & Graphic,2,1995.0,8609,5419,2117,1
Lum: Urusei Yatsura. Perfect Collection (Urusei Yatsura  #1),Rumiko Takahashi,3.97,156931019X,9781569310199,eng,400.0,131,7,1997-06-05,Viz Media,Comics & Graphic,2,1997.0,4220,5419,2117,1
Ranma 1/2  Vol. 12 (Ranma ½ (US 2nd)  #12),Rumiko Takahashi,4.11,1591162866,9781591162865,eng,200.0,1102,19,2004-08-17,VIZ Media LLC,Comics & Graphic,2,2004.0,5523,5419,2063,1
Your and My Secret  Vol. 1,Ai Morinaga,3.54,1413901433,9781413901436,eng,174.0,406,31,2004-07-06,ADV Manga,Comics & Graphic,2,2004.0,10176,54,8,1
A Man Rides Through (Mordant's Need  #2),Stephen R. Donaldson,4.02,0345459849,9780345459848,eng,672.0,11246,148,2003-06-03,Del Rey,Fantasy & paranormal,2,2003.0,199,5785,517,2
The One Tree (The Second Chronicles of Thomas Covenant  #2),Stephen R. Donaldson,3.98,0006163831,9780006163831,eng,479.0,174,3,1996-11-18,Fontana,Fiction,2,1996.0,8338,5785,717,3
The Gap Into Madness: Chaos and Order (Gap  #4),Stephen R. Donaldson,4.15,0553071793,9780553071795,eng,617.0,4544,69,1994-06-01,Spectra,Fiction,2,1994.0,7556,5785,1846,3
The Gap Into Vision: Forbidden Knowledge (Gap  #2),Stephen R. Donaldson,3.99,0553297600,9780553297607,eng,480.0,5020,101,2010-07-21,Bantam,Fiction,2,2010.0,7558,5785,189,3
The One Tree (The Second Chronicles of Thomas Covenant  #2),Stephen R. Donaldson,3.98,0345418476,9780345418470,eng,496.0,15389,109,1997-06-23,Del Rey,Fantasy & paranormal,2,1997.0,8338,5785,517,2
The Gap Into Power: A Dark and Hungry God Arises (Gap  #3),Stephen R. Donaldson,4.08,0553562606,9780553562606,eng,518.0,5460,89,2009-10-21,Spectra,Fiction,2,2009.0,7557,5785,1846,3
Pretty Face  Vol. 1,Yasuhiro Kano,3.83,1421513684,9781421513683,eng,192.0,494,40,2007-08-07,VIZ Media LLC,Comics & Graphic,2,2007.0,5417,6526,2063,1
Not Just a Pretty Face: Dolls and Human Figurines in Alaska Native Cultures,Molly C. Lee/Angela J. Linn/Chase Hensel/James H. Barker,3.5,1889963852,9781889963853,eng,80.0,2,0,2006-03-01,University of Alaska Press,Other,2,2006.0,4896,4442,2034,7
Just Another Pretty Face (Hollywood Dynasty  #2),Candace Schuler,3.89,0373255594,9780373255597,eng,215.0,17,1,1993-07-23,Harlequin Temptation,Other,2,1993.0,3731,759,857,7
Skylight Confessions,Alice Hoffman,3.64,0316058785,9780316058780,eng,264.0,6754,744,2007-01-01,Little Brown and Company,Fiction,2,2007.0,6064,163,1144,3
The Foretelling,Alice Hoffman,3.84,0316154091,9780316154093,eng,182.0,2646,247,2006-09-01,Little  Brown Books for Young Readers,Fantasy & paranormal,2,2006.0,7517,163,1138,2
Incantation,Alice Hoffman,3.88,0316010197,9780316010191,eng,166.0,5653,800,2006-10-01,Little  Brown Books for Young Readers,History & Biography,2,2006.0,3465,163,1138,4
Practical Magic (Practical Magic #1),Alice Hoffman,3.78,0425190374,9780425190371,eng,286.0,54261,4232,2003-08-05,Penguin,Fantasy & paranormal,2,2003.0,5397,163,1454,2
The Probable Future,Alice Hoffman,3.83,0345455916,9780345455918,eng,352.0,11910,965,2004-06-01,Ballantine Books,Fiction,2,2004.0,8516,163,186,3
The Complete Stories,Franz Kafka/Nahum N. Glatzer/John Updike/Willa Muir/Edwin Muir/Tania Stern/James Stern/Ernst Kaiser/Eithne Wilkins,4.35,0805210555,9780805210552,eng,486.0,20028,381,1995-11-14,Schocken,Fiction,2,1995.0,7118,1883,1739,3
Amerika,Franz Kafka/Willa Muir/Edwin Muir/Klaus Mann/E.L. Doctorow,3.75,0805210644,9780805210644,eng,336.0,17981,522,1996-07-02,Schocken,Fiction,2,1996.0,552,1887,1739,3
Collected Stories,Franz Kafka/Willa Muir/Edwin Muir/Gabriel Josipovici,4.35,0679423036,9780679423034,eng,566.0,445,30,1993-10-26,Knopf,Fiction,2,1993.0,1521,1886,1073,3
Kafka: Toward a Minor Literature,Gilles Deleuze/Félix Guattari/Franz Kafka,4.17,0816615152,9780816615155,eng,136.0,1287,45,1986-10-31,Univ Of Minnesota Press,Non-fiction,2,1986.0,3740,2125,2022,6
The Annotated Brothers Grimm,Jacob Grimm/Wilhelm Grimm/Maria Tatar/A.S. Byatt/George Cruikshank/Paul Hey/Walter Crane/Warwick Goble/Kay Nielsen/Arthur Rackham,4.46,0393058484,9780393058482,eng,462.0,3132,103,2004-09-17,W. W. Norton  Company,Children,2,2004.0,6601,2656,2123,0
The Complete Brothers Grimm Fairy Tales,Jacob Grimm/Wilhelm Grimm,4.3,0517229250,9780517229255,eng,680.0,4420,165,2006-10-03,Gramercy Books,Children,2,2006.0,7073,2654,778,0
The Complete Fairy Tales of The Brothers Grimm,Jacob Grimm/Wilhelm Grimm/Jack D. Zipes/Johnny Gruelle,4.3,0553382160,9780553382167,eng,762.0,877,55,2003-01-01,Bantam,Children,2,2003.0,7082,2655,189,0
Beyond Innocence (Beyond Duet  #1),Emma Holly,3.62,0515130990,9780515130997,eng,295.0,1421,68,2001-07-01,Jove,History & Biography,2,2001.0,934,1681,1051,4
Emma  Vol. 01,Kaoru Mori/森 薫,3.83,1401211321,9781401211325,eng,183.0,3515,339,2006-09-20,CMX,Comics & Graphic,2,2006.0,2261,3412,337,1
Drum Into Silence (Drums of Chaos  #3),Jo Clayton/Kevin Andrew Murphy,3.41,0812551249,9780812551242,eng,399.0,1,0,2004-02-01,Tor Fantasy,Other,2,2004.0,2095,3012,1982,7
Dance Down the Stars (Duel of Sorcery: Dancer  #3),Jo Clayton,3.74,0886776171,9780886776176,eng,368.0,35,0,1994-09-01,DAW,Fantasy & paranormal,2,1994.0,1727,3010,478,2
Drum Calls (Drums of Chaos  #2),Jo Clayton,3.72,0812551230,9780812551235,eng,341.0,29,1,1998-07-01,Tor Books,Fantasy & paranormal,2,1998.0,2094,3010,1980,2
Fire in the Sky (Diadem: Shadowsong  #1),Jo Clayton,3.87,0886776503,9780886776503,eng,352.0,63,2,1995-05-01,DAW,Fantasy & paranormal,2,1995.0,2548,3010,478,2
Quester's Endgame,Jo Clayton,3.98,0886771382,9780886771386,eng,372.0,159,6,1986-07-01,DAW,Fantasy & paranormal,2,1986.0,5482,3010,478,2
Shadowkill (Diadem: Shadith's Quest  #3),Jo Clayton/Jo Clayton,3.99,0886774675,9780886774677,eng,400.0,68,1,1991-04-01,DAW,Other,2,1991.0,5931,3011,478,7
Lidia's Family Table,Lidia Matticchio Bastianich/David Nussbaum/Christopher Hirsheimer,4.22,1400040353,9781400040353,eng,448.0,532,23,2004-11-23,Knopf Publishing Group,Non-fiction,2,2004.0,4031,3758,1075,6
Lidia's Italy,Lidia Matticchio Bastianich/Tanya Bastianich Manuali/David Nussbaum/Christopher Hirsheimer,4.21,1400040361,9781400040360,eng,384.0,637,24,2007-04-10,Knopf Publishing Group,Non-fiction,2,2007.0,4032,3760,1075,6
La Cucina Di Lidia: Recipes and Memories from Italy's Adriatic Coast,Lidia Matticchio Bastianich/Jay Jacobs,4.14,0767914228,9780767914222,eng,288.0,48,3,2003-04-08,Clarkson Potter,Other,2,2003.0,3845,3759,408,7
Blood Wedding and Yerma,Federico García Lorca/W.S. Merwin/Langston Hughes,3.84,1559360801,9781559360807,eng,160.0,885,32,1994-05-01,Theatre Communications Group,Poetry,2,1994.0,1060,1824,1946,8
Selected Verse,Federico García Lorca/Christopher Maurer,4.43,0374528551,9780374528553,eng,432.0,189,14,2004-06-09,Farrar  Straus and Giroux,Poetry,2,2004.0,5869,1821,674,8
Operation Wandering Soul,Richard Powers,3.61,006097611X,9780060976118,eng,352.0,379,33,2002-04-02,Harper Perennial,Fiction,2,2002.0,5083,5151,868,3
Galatea 2.2,Richard Powers,3.72,0312423136,9780312423131,eng,329.0,2155,191,2004-01-01,Picador,Fiction,2,2004.0,2760,5151,1517,3
Three Farmers on Their Way to a Dance,Richard Powers,3.82,0060975091,9780060975098,eng,352.0,742,49,1994-12-01,Harper Perennial,Fiction,2,1994.0,9338,5151,868,3
Christian Theology: An Introduction,Alister E. McGrath,4.04,1405153601,9781405153607,eng,534.0,1178,48,2006-11-13,Blackwell Publishers,History & Biography,2,2006.0,1387,183,270,4
The Time of Our Singing,Richard Powers,4.25,0099453835,9780099453833,eng,631.0,1836,245,2004-02-05,Vintage,Fiction,2,2004.0,8983,5151,2094,3
The Christian Theology Reader,Alister E. McGrath,4.17,140515358X,9781405153584,eng,744.0,244,11,2006-09-01,Blackwell Publishers,History & Biography,2,2006.0,6988,183,270,4
Prisoner's Dilemma,Richard Powers,3.87,0060977086,9780060977085,eng,352.0,543,45,2002-04-02,Harper Perennial,Fiction,2,2002.0,5433,5151,868,3
In the Beginning: The Story of the King James Bible and How it Changed a Nation  a Language  and a Culture,Alister E. McGrath,3.97,0385722168,9780385722162,eng,354.0,515,76,2002-02-19,Anchor,History & Biography,2,2002.0,3443,183,86,4
Gain,Richard Powers,3.77,0099284464,9780099284468,eng,355.0,710,54,2001-11-01,Vintage,Fiction,2,2001.0,2755,5151,2094,3
Presidential Power and the Modern Presidents: The Politics of Leadership from Roosevelt to Reagan,Richard E. Neustadt,3.77,0029227968,9780029227961,eng,384.0,293,17,1991-03-01,Free Press,History & Biography,2,1991.0,5414,5114,733,4
The Grotesque,Patrick McGrath,3.62,0679776214,9780679776215,eng,178.0,815,58,1997-01-28,Vintage,Fiction,2,1997.0,7658,4754,2094,3
Port Mungo,Patrick McGrath,3.32,1400075483,9781400075485,eng,242.0,412,36,2005-06-14,Vintage,Fiction,2,2005.0,5375,4754,2094,3
